eventID,occurrenceID,scientificName,taxonRank,Lifestage,vernacularName,identifiedBy,dateIdentified,individualCount,identificationQualifier,scientificNameAuthorship,kingdom,phylum,class,order,family,genus,scientificNameID,specificEpithet,occurrenceStatus,sex,lifeStage
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-21-540,Diaphus theta,species,NA,NA,NA,NA,1,NA,"Eigenmann & Eigenmann, 1890",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,urn:lsid:marinespecies.org:taxname:272694,theta,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-21-541,Diaphus theta,species,NA,NA,NA,NA,1,NA,"Eigenmann & Eigenmann, 1890",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,urn:lsid:marinespecies.org:taxname:272694,theta,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-22,Boreoteuthis borealis,species,Juvenile,NA,Aleksey Somov,2022-03-04T00:00:00Z,1,NA,"(Sasaki, 1923)",Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,urn:lsid:marinespecies.org:taxname:1468832,borealis,present,NA,NA
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-22-542,Boreoteuthis borealis,species,NA,NA,NA,NA,1,NA,"(Sasaki, 1923)",Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,urn:lsid:marinespecies.org:taxname:1468832,borealis,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-23,Boreoteuthis borealis,species,adult,NA,Aleksey Somov,2022-03-04T00:00:00Z,15,NA,"(Sasaki, 1923)",Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,urn:lsid:marinespecies.org:taxname:1468832,borealis,present,NA,NA
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-23-543,Boreoteuthis borealis,species,NA,NA,NA,NA,1,NA,"(Sasaki, 1923)",Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,urn:lsid:marinespecies.org:taxname:1468832,borealis,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-23-544,Boreoteuthis borealis,species,NA,NA,NA,NA,1,NA,"(Sasaki, 1923)",Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,urn:lsid:marinespecies.org:taxname:1468832,borealis,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-23-545,Boreoteuthis borealis,species,NA,NA,NA,NA,1,NA,"(Sasaki, 1923)",Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,urn:lsid:marinespecies.org:taxname:1468832,borealis,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-23-546,Boreoteuthis borealis,species,NA,NA,NA,NA,1,NA,"(Sasaki, 1923)",Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,urn:lsid:marinespecies.org:taxname:1468832,borealis,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-23-547,Boreoteuthis borealis,species,NA,NA,NA,NA,1,NA,"(Sasaki, 1923)",Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,urn:lsid:marinespecies.org:taxname:1468832,borealis,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-23-548,Boreoteuthis borealis,species,NA,NA,NA,NA,1,NA,"(Sasaki, 1923)",Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,urn:lsid:marinespecies.org:taxname:1468832,borealis,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-23-549,Boreoteuthis borealis,species,NA,NA,NA,NA,1,NA,"(Sasaki, 1923)",Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,urn:lsid:marinespecies.org:taxname:1468832,borealis,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-23-550,Boreoteuthis borealis,species,NA,NA,NA,NA,1,NA,"(Sasaki, 1923)",Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,urn:lsid:marinespecies.org:taxname:1468832,borealis,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-23-551,Boreoteuthis borealis,species,NA,NA,NA,NA,1,NA,"(Sasaki, 1923)",Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,urn:lsid:marinespecies.org:taxname:1468832,borealis,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-24,Onychoteuthis borealijaponica,species,adult,NA,Aleksey Somov,2022-03-04T00:00:00Z,2,NA,"Okada, 1927",Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,urn:lsid:marinespecies.org:taxname:342069,borealijaponica,present,NA,NA
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-24-560,Onychoteuthis borealijaponica,species,NA,NA,NA,NA,1,NA,"Okada, 1927",Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,urn:lsid:marinespecies.org:taxname:342069,borealijaponica,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-24-561,Onychoteuthis borealijaponica,species,NA,NA,NA,NA,1,NA,"Okada, 1927",Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,urn:lsid:marinespecies.org:taxname:342069,borealijaponica,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-25,Chiroteuthis calyx,species,adult,NA,Aleksey Somov,2022-03-04T00:00:00Z,2,NA,"R. E. Young, 1972",Animalia,Mollusca,Cephalopoda,Oegopsida,Chiroteuthidae,Chiroteuthis,urn:lsid:marinespecies.org:taxname:341796,calyx,present,NA,NA
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-26,Phacellophora camtschatica,species,adult,NA,Aleksey Somov,2022-03-04T00:00:00Z,8,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,NA,NA
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-26-552,Phacellophora camtschatica,species,NA,NA,NA,NA,1,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-26-553,Phacellophora camtschatica,species,NA,NA,NA,NA,1,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-26-554,Phacellophora camtschatica,species,NA,NA,NA,NA,1,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-26-555,Phacellophora camtschatica,species,NA,NA,NA,NA,1,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-26-556,Phacellophora camtschatica,species,NA,NA,NA,NA,1,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-26-557,Phacellophora camtschatica,species,NA,NA,NA,NA,1,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-26-558,Phacellophora camtschatica,species,NA,NA,NA,NA,1,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-26-559,Phacellophora camtschatica,species,NA,NA,NA,NA,1,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,N,adult
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-27,Aequorea,genus,adult,NA,Aleksey Somov,2022-03-04T00:00:00Z,NA,sp. inc.,"Péron & Lesueur, 1810",Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,urn:lsid:marinespecies.org:taxname:116998,NA,present,NA,NA
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-28,Oncorhynchus nerka,species,immature,Sockeye Salmon,Aleksey Somov,2022-03-04T00:00:00Z,3,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,NA,NA
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-28-24,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-28-25,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-28-26,Oncorhynchus nerka,species,NA,Sockeye Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:254569,nerka,present,Male,immature
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-29,Oncorhynchus kisutch,species,immature,Coho Salmon,Aleksey Somov,2022-03-04T00:00:00Z,4,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127184,kisutch,present,NA,NA
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-29-27,Oncorhynchus kisutch,species,NA,Coho Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127184,kisutch,present,Male,immature
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-29-28,Oncorhynchus kisutch,species,NA,Coho Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127184,kisutch,present,Female,immature
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-29-29,Oncorhynchus kisutch,species,NA,Coho Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127184,kisutch,present,Male,immature
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-29-30,Oncorhynchus kisutch,species,NA,Coho Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127184,kisutch,present,Male,immature
IYS2022-TINRO-3-4-Trawl,IYS2022-TINRO-3-4-Trawl-30,Salpa aspera,species,adult,NA,Aleksey Somov,2022-03-04T00:00:00Z,9982,NA,"Chamisso, 1819",Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,urn:lsid:marinespecies.org:taxname:137270,aspera,present,NA,NA
IYS2022-TINRO-3-5-Trawl,IYS2022-TINRO-3-5-Trawl-31,Aequorea,genus,adult,NA,Aleksey Somov,2022-03-05T00:00:00Z,NA,sp. inc.,"Péron & Lesueur, 1810",Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,urn:lsid:marinespecies.org:taxname:116998,NA,present,NA,NA
IYS2022-TINRO-3-5-Trawl,IYS2022-TINRO-3-5-Trawl-32,Phacellophora camtschatica,species,adult,NA,Aleksey Somov,2022-03-05T00:00:00Z,6,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,NA,NA
IYS2022-TINRO-3-5-Trawl,IYS2022-TINRO-3-5-Trawl-32-562,Phacellophora camtschatica,species,NA,NA,NA,NA,1,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,N,adult
IYS2022-TINRO-3-5-Trawl,IYS2022-TINRO-3-5-Trawl-32-563,Phacellophora camtschatica,species,NA,NA,NA,NA,1,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,N,adult
IYS2022-TINRO-3-5-Trawl,IYS2022-TINRO-3-5-Trawl-32-564,Phacellophora camtschatica,species,NA,NA,NA,NA,1,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,N,adult
IYS2022-TINRO-3-5-Trawl,IYS2022-TINRO-3-5-Trawl-32-565,Phacellophora camtschatica,species,NA,NA,NA,NA,1,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,N,adult
IYS2022-TINRO-3-5-Trawl,IYS2022-TINRO-3-5-Trawl-32-566,Phacellophora camtschatica,species,NA,NA,NA,NA,1,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,N,adult
IYS2022-TINRO-3-5-Trawl,IYS2022-TINRO-3-5-Trawl-32-567,Phacellophora camtschatica,species,NA,NA,NA,NA,1,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,N,adult
IYS2022-TINRO-3-5-Trawl,IYS2022-TINRO-3-5-Trawl-33,Tarletonbeania crenularis,species,adult,NA,Aleksey Somov,2022-03-05T00:00:00Z,1,NA,"(Jordan & Gilbert, 1880)",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,urn:lsid:marinespecies.org:taxname:282927,crenularis,present,NA,NA
IYS2022-TINRO-3-5-Trawl,IYS2022-TINRO-3-5-Trawl-33-568,Tarletonbeania crenularis,species,NA,NA,NA,NA,1,NA,"(Jordan & Gilbert, 1880)",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,urn:lsid:marinespecies.org:taxname:282927,crenularis,present,N,adult
IYS2022-TINRO-3-5-Trawl,IYS2022-TINRO-3-5-Trawl-34,Oncorhynchus kisutch,species,immature,Coho Salmon,Aleksey Somov,2022-03-05T00:00:00Z,3,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127184,kisutch,present,NA,NA
IYS2022-TINRO-3-5-Trawl,IYS2022-TINRO-3-5-Trawl-34-31,Oncorhynchus kisutch,species,NA,Coho Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127184,kisutch,present,Female,immature
IYS2022-TINRO-3-5-Trawl,IYS2022-TINRO-3-5-Trawl-34-569,Oncorhynchus kisutch,species,NA,Coho Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127184,kisutch,present,Female,adult
IYS2022-TINRO-3-5-Trawl,IYS2022-TINRO-3-5-Trawl-34-570,Oncorhynchus kisutch,species,NA,Coho Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127184,kisutch,present,Female,adult
IYS2022-TINRO-3-5-Trawl,IYS2022-TINRO-3-5-Trawl-35,Salpa maxima,species,adult,NA,Aleksey Somov,2022-03-05T00:00:00Z,NA,NA,"Forskål, 1775",Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,urn:lsid:marinespecies.org:taxname:137273,maxima,present,NA,NA
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-36,Salpa aspera,species,adult,NA,Aleksey Somov,2022-03-05T00:00:00Z,2692,NA,"Chamisso, 1819",Animalia,Chordata,Thaliacea,Salpida,Salpidae,Salpa,urn:lsid:marinespecies.org:taxname:137270,aspera,present,NA,NA
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-37,Phacellophora camtschatica,species,adult,NA,Aleksey Somov,2022-03-05T00:00:00Z,3,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,NA,NA
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-37-571,Phacellophora camtschatica,species,NA,NA,NA,NA,1,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,N,adult
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-37-572,Phacellophora camtschatica,species,NA,NA,NA,NA,1,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,N,adult
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-37-573,Phacellophora camtschatica,species,NA,NA,NA,NA,1,NA,"Brandt, 1835",Animalia,Cnidaria,Scyphozoa,Semaeostomeae,Phacellophoridae,Phacellophora,urn:lsid:marinespecies.org:taxname:135309,camtschatica,present,N,adult
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-38,Onychoteuthis borealijaponica,species,adult,NA,Aleksey Somov,2022-03-05T00:00:00Z,1,NA,"Okada, 1927",Animalia,Mollusca,Cephalopoda,Oegopsida,Onychoteuthidae,Onychoteuthis,urn:lsid:marinespecies.org:taxname:342069,borealijaponica,present,NA,NA
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-39,Tarletonbeania crenularis,species,adult,NA,Aleksey Somov,2022-03-05T00:00:00Z,2,NA,"(Jordan & Gilbert, 1880)",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,urn:lsid:marinespecies.org:taxname:282927,crenularis,present,NA,NA
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-40,Stenobrachius leucopsarus,species,adult,NA,Aleksey Somov,2022-03-05T00:00:00Z,5,NA,"(Eigenmann & Eigenmann, 1890)",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,urn:lsid:marinespecies.org:taxname:254363,leucopsarus,present,NA,NA
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-40-574,Stenobrachius leucopsarus,species,NA,NA,NA,NA,1,NA,"(Eigenmann & Eigenmann, 1890)",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,urn:lsid:marinespecies.org:taxname:254363,leucopsarus,present,N,adult
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-40-575,Stenobrachius leucopsarus,species,NA,NA,NA,NA,1,NA,"(Eigenmann & Eigenmann, 1890)",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,urn:lsid:marinespecies.org:taxname:254363,leucopsarus,present,N,adult
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-40-576,Stenobrachius leucopsarus,species,NA,NA,NA,NA,1,NA,"(Eigenmann & Eigenmann, 1890)",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,urn:lsid:marinespecies.org:taxname:254363,leucopsarus,present,N,adult
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-40-577,Stenobrachius leucopsarus,species,NA,NA,NA,NA,1,NA,"(Eigenmann & Eigenmann, 1890)",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,urn:lsid:marinespecies.org:taxname:254363,leucopsarus,present,N,adult
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-40-578,Stenobrachius leucopsarus,species,NA,NA,NA,NA,1,NA,"(Eigenmann & Eigenmann, 1890)",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Stenobrachius,urn:lsid:marinespecies.org:taxname:254363,leucopsarus,present,N,adult
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-41,Diaphus theta,species,adult,NA,Aleksey Somov,2022-03-05T00:00:00Z,3,NA,"Eigenmann & Eigenmann, 1890",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,urn:lsid:marinespecies.org:taxname:272694,theta,present,NA,NA
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-41-579,Diaphus theta,species,NA,NA,NA,NA,1,NA,"Eigenmann & Eigenmann, 1890",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,urn:lsid:marinespecies.org:taxname:272694,theta,present,N,adult
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-41-580,Diaphus theta,species,NA,NA,NA,NA,1,NA,"Eigenmann & Eigenmann, 1890",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,urn:lsid:marinespecies.org:taxname:272694,theta,present,N,adult
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-41-581,Diaphus theta,species,NA,NA,NA,NA,1,NA,"Eigenmann & Eigenmann, 1890",Animalia,Chordata,Actinopteri,Myctophiformes,Myctophidae,Diaphus,urn:lsid:marinespecies.org:taxname:272694,theta,present,N,adult
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-42,Boreoteuthis borealis,species,adult,NA,Aleksey Somov,2022-03-05T00:00:00Z,9,NA,"(Sasaki, 1923)",Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,urn:lsid:marinespecies.org:taxname:1468832,borealis,present,NA,NA
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-42-582,Boreoteuthis borealis,species,NA,NA,NA,NA,1,NA,"(Sasaki, 1923)",Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,urn:lsid:marinespecies.org:taxname:1468832,borealis,present,N,adult
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-42-583,Boreoteuthis borealis,species,NA,NA,NA,NA,1,NA,"(Sasaki, 1923)",Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,urn:lsid:marinespecies.org:taxname:1468832,borealis,present,N,adult
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-42-584,Boreoteuthis borealis,species,NA,NA,NA,NA,1,NA,"(Sasaki, 1923)",Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,urn:lsid:marinespecies.org:taxname:1468832,borealis,present,N,adult
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-43,Oncorhynchus kisutch,species,immature,Coho Salmon,Aleksey Somov,2022-03-05T00:00:00Z,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127184,kisutch,present,NA,NA
IYS2022-TINRO-3-7-Trawl,IYS2022-TINRO-3-7-Trawl-43-32,Oncorhynchus kisutch,species,NA,Coho Salmon,NA,NA,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127184,kisutch,present,Male,immature
IYS2022-TINRO-3-8-Trawl,IYS2022-TINRO-3-8-Trawl-44,Aequorea,genus,adult,NA,Aleksey Somov,2022-03-06T00:00:00Z,NA,sp. inc.,"Péron & Lesueur, 1810",Animalia,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,urn:lsid:marinespecies.org:taxname:116998,NA,present,NA,NA
IYS2022-TINRO-3-8-Trawl,IYS2022-TINRO-3-8-Trawl-45,Boreoteuthis borealis,species,adult,NA,Aleksey Somov,2022-03-06T00:00:00Z,2,NA,"(Sasaki, 1923)",Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,urn:lsid:marinespecies.org:taxname:1468832,borealis,present,NA,NA
IYS2022-TINRO-3-8-Trawl,IYS2022-TINRO-3-8-Trawl-45-585,Boreoteuthis borealis,species,NA,NA,NA,NA,1,NA,"(Sasaki, 1923)",Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,urn:lsid:marinespecies.org:taxname:1468832,borealis,present,N,adult
IYS2022-TINRO-3-8-Trawl,IYS2022-TINRO-3-8-Trawl-45-586,Boreoteuthis borealis,species,NA,NA,NA,NA,1,NA,"(Sasaki, 1923)",Animalia,Mollusca,Cephalopoda,Oegopsida,Gonatidae,Boreoteuthis,urn:lsid:marinespecies.org:taxname:1468832,borealis,present,N,adult
IYS2022-TINRO-3-8-Trawl,IYS2022-TINRO-3-8-Trawl-46,Oncorhynchus keta,species,immature,Chum Salmon,Aleksey Somov,2022-03-06T00:00:00Z,1,NA,"(Walbaum, 1792)",Animalia,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,urn:lsid:marinespecies.org:taxname:127183,keta,present,NA,NA
